"created_at","id","text","user-id","user-name","user-screenname"
"Sat Nov 16 12:52:34 +0000 2019","1195686093439590401","@SolaEgunjobi @CalvinEmeka @Chuksophy @Arsenal Nigerian football just like many spheres of Naija present day realit… https://t.co/aGXKqXl06e","635178338","BSporty","SportyBobz"
"Sat Nov 16 12:52:34 +0000 2019","1195686094555303936","RT @Tim_R_Dawson: Labour has gone mad.

Corbyn, McDonnell, Milne.. They offer this country nothing but complete calamity.

They are confide…","2157216183","Stevie Nic 🏴󠁧󠁢󠁥󠁮󠁧󠁿🇬🇧🇺🇸🇮🇹🇮🇱","steviethecab"
"Sat Nov 16 12:52:34 +0000 2019","1195686094714458113","Soccer / Football: 'Sending Moise to England was a huge mistake' – Kean's father wants Roma move for Everton strike… https://t.co/mRj013BZTy","222365979","Portal4Sport","Portal4Sport"
"Sat Nov 16 12:52:34 +0000 2019","1195686095536742400","Barkbox BARK Dog Toy Football 6"" Long Squeaker Dog M L XL NEW NWT Sept 2019 https://t.co/f47TZAVLPr #petsupplies #pet #dog #cat #ebay #ad","882810365855358976","Bid Now Pet Supplies","BidNowPetSupply"
"Sat Nov 16 12:52:34 +0000 2019","1195686095872253953","RT @MartynMcL: You 'let the side down' by missing a penalty or getting sent off while playing Sunday league football. Maintaining an associ…","754007666","virginia hair","virginiahair1"
"Sat Nov 16 12:52:34 +0000 2019","1195686096455245825","RT @realWHSbarstool: The boys had a tough game, and fought to the finish. Now it's time to do our thing in basketball. @TheNationWHS @Whitm…","845714202","Whitmer Athletics","WhitmerAthletic"
"Sat Nov 16 12:52:34 +0000 2019","1195686097097043969","RT @YEPSportsdesk: ICYMI

Two more double-headers for Leeds Rhinos as Summer Bash fixtures are revealed

#leedsrhinos @PeterSmithYEP 

http…","220973759","a Goldthorpe","theGoldthorpes"
"Sat Nov 16 12:52:35 +0000 2019","1195686097789034497","RT @SunSport: Man City stars 'convinced Sane will quit for Bayern Munich as Guardiola lines up transfer for Sociedad's Oyarzabal' https://t…","607400679","Six God","kupaleon"
"Sat Nov 16 12:52:35 +0000 2019","1195686097382039557","Even though Ipsar Junior College was the losing side, Goalkeeper SK Tameem was exceptional in front of the goal pos… https://t.co/swooDbOm7O","734662166238756865","RF Youth Sports","RFYouthSports"
"Sat Nov 16 12:52:35 +0000 2019","1195686099269472263","Soccer / Football: Ibrahimovic open to Bologna move, says Serie A side's sporting director: AC Milan had been toute… https://t.co/sTzAhwGwyW","222365979","Portal4Sport","Portal4Sport"
"Sat Nov 16 12:52:35 +0000 2019","1195686098783162370","Teenagers doing homework, a robot for the unmotivated soccer players, we all have chosen a strange system, automati… https://t.co/PrHKl7GVe7","740200655147700224","The Zone","TheZoneBot"
"Sat Nov 16 12:52:36 +0000 2019","1195686101870141440","It symbolizes, being your own person and chasing success on your own terms, doing shit your way. I felt the tennis… https://t.co/zS8jmUOJMv","814419953415815168","S.C.D","SmthCldDubies"
"Sat Nov 16 12:52:36 +0000 2019","1195686101991804929","RT @BCCI: ""Our focus has been to take Indian Cricket forward and keep the standards up"" - @imVkohli https://t.co/t6ZU9pgeXY","2257716590","Vaarun","Dimrivarun"
"Sat Nov 16 12:52:36 +0000 2019","1195686102021103616","Women's football: Spain's top players to strike this weekend https://t.co/rhLCr273U8","300710811","Freesarkariresult.com","jbwebhost"
"Sat Nov 16 12:52:36 +0000 2019","1195686103325511680","RT @cliqik: Saturday mornings are not for discussing Football or Politics:
•Spend sometime with your kid(s)
•Help out with some house chore…","994117275497254913","🍷 Daddy oyoyo","Blaaq_ie"
"Sat Nov 16 12:52:36 +0000 2019","1195686103237283841","RT @BCCI: ""Our focus has been to take Indian Cricket forward and keep the standards up"" - @imVkohli https://t.co/t6ZU9pgeXY","1019467551443595265","Havoc Dhina","DhinaKa30076900"
"Sat Nov 16 12:52:36 +0000 2019","1195686103317172227","RT @jloose128: As many have requested, here is the most recent college basketball Imperialism Map update #CBBImperialism https://t.co/XG2sV…","76941277","Brian Rauf","brauf33"
"Sat Nov 16 12:52:36 +0000 2019","1195686103321399302","RT @bokutowlv: bokuto isn't only a big baby, he's also a serious man who gives the best of himself to volleyball. When he talks about volle…","1141416949416677376","Isa⚡// KIRISHIMA UNBREAKABLE TODAY","KilluCoulomb"
"Sat Nov 16 12:52:37 +0000 2019","1195686107268231168","@AlexAnd51926258 @pocket_rocket96 @TeresaMMurphy4 You think your ground is good ? Have a statue of big jock and his… https://t.co/TqJ4v034DE","747161683643236352","Martin","martinoggie"
"Sat Nov 16 12:52:38 +0000 2019","1195686109927346176","@SkySportsNews Cancel all international football!","297075303","Dave L","DaveLevy1"
"Sat Nov 16 12:52:38 +0000 2019","1195686109994352641","RT @BCCI: ""Our focus has been to take Indian Cricket forward and keep the standards up"" - @imVkohli https://t.co/t6ZU9pgeXY","983607747227746306","Nithish kumar","__this_is_nk_18"
"Sat Nov 16 12:52:38 +0000 2019","1195686110933835778","RT @TeamAMDG: Tickets for Game 2 of the UAAP Season 82 Men's Basketball Finals will be available for sale to the Ateneo community on Monday…","1153217857926258688","𝚃 𝚁 𝙸 𝙽 𝙰🍒","KilayNiBei"
"Sat Nov 16 12:52:38 +0000 2019","1195686111810592769","@marcweiszer I’m excited to see some good Georgia basketball. I think they are truly a solid team. They will continue to get better.","1193271738097905664","Craig B","atlfan231"
"Sat Nov 16 12:52:38 +0000 2019","1195686112691281921","RT @robelinda2: *MORE ORGASMIC CRICKET GOLD!* The best of Damien Martyn, god of the offside, in all his glory. Just watch with complete awe…","112458738","ISRO Fan 🇮🇳","newton3g"
"Sat Nov 16 12:52:38 +0000 2019","1195686113689649153","RT @SDS: This wins the internet today https://t.co/D09xaXdnWt","277937749","aqm","nomad_in_situ"
"Sat Nov 16 12:52:39 +0000 2019","1195686114197213185","RT @Tim_R_Dawson: Labour has gone mad.

Corbyn, McDonnell, Milne.. They offer this country nothing but complete calamity.

They are confide…","22481356","GrainFreeGrazing","rachvw"
"Sat Nov 16 12:52:39 +0000 2019","1195686115497390080","IT MEANS MORE TO LIVERPOOL AND A PENNANT HAS BEEN SENT FROM ANFIELD TO EMPHASISE THIS FACT.","2590354844","Vance Mannschaft","VanceMannschaft"
"Sat Nov 16 12:52:39 +0000 2019","1195686115732160512","RT @IamSaiDharamTej: My dear nanba...wish you a very happy birthday and have a great,successful and healthy year ahead may you give good mu…","3141989240","d.vamshi krishna","DVamshikv08"
"Sat Nov 16 12:52:40 +0000 2019","1195686118299029504","RT @theklmanuel: Not really. Trust me, I have seen Letran’s financial statements and it can surely afford to bring in imports in its basket…","1087289612563734528","⚡","ielezelei"
"Sat Nov 16 12:52:40 +0000 2019","1195686118793998341","Browns’ Garrett suspended for rest of season by NFL https://t.co/59H7bAEybu","1147273485435248642","GameDayBlog","GameDayBlog1"
"Sat Nov 16 12:52:40 +0000 2019","1195686121373655041","RT @SuperSportTV: 🔊 The Rugby World Cup and Xhosa commentary... a match made in rugby heaven ❤️🏉 https://t.co/S0jw41j3Bi","1122929618506407937","Stats the Ruler","Stats_23"
"Sat Nov 16 12:52:40 +0000 2019","1195686121088270339","RT @stehoare: Jürgen Klopp is now living rent free in two different places;

1) In his house

2) In Pep Guardiola’s head https://t.co/KI95y…","876269163886501890","king mbe.","tilubelasjuni"
"Sat Nov 16 12:52:40 +0000 2019","1195686121935650816","@RathcooleRed Had Subbuteo Football, Rugby and Cricket....#goodtimes👊🏻","282956465","Steve Seymour","wrexham25"
"Sat Nov 16 12:52:40 +0000 2019","1195686122044571648","@wicketsandruns_ @DhobiSlayer @mazharrana Honestly speaking that ct17 final win ..fucked ur cricket very badly...th… https://t.co/o7LsiPRlaj","922767612","Dennis's🇦🇺 and denial's🇱🇰 father 🇮🇳","indians_indian"
"Sat Nov 16 12:52:41 +0000 2019","1195686122493485057","RT @brfootball: International football has seen some brilliant No. 10s this century 🌍

See them all: https://t.co/euoDIo2cZH https://t.co/O…","3423414125","Gallardo'","GabrielPeixin"
"Sat Nov 16 12:52:41 +0000 2019","1195686122640289793","how you start a fight then cry? 🙄","766742376010231808","keekz🏁","mamakeekz__"
"Sat Nov 16 12:52:41 +0000 2019","1195686123009384448","RT @FOX19Joe: Jaylen Thomas is a MAN running the football for Colerain. Is his TD run our #FQTop3 play of the night? RT or LIKE to vote. Se…","495149305","Trey Burt","TreyBurt"
"Sat Nov 16 12:52:41 +0000 2019","1195686122984132608","My basketball is almost broken. I need a new one :(","2987521981","Kuroko Tetsu","KurokoTetsuBot"
"Sat Nov 16 12:52:41 +0000 2019","1195686125333098496","@VanguardBears @GaryJohnstonMBA Many children are affected by @theSNP celtic football club, the worlds largest paed… https://t.co/mk6tEP2xw9","1120267244917989378","WATP 1872","WATPEIGHTEEN72"
"Sat Nov 16 12:52:41 +0000 2019","1195686126050254849","@thenff please sack Gernot Rohr he his not developing our football...","3288569223","Stanley Ailoje","kinngb7"
"Sat Nov 16 12:52:42 +0000 2019","1195686126591172609","Watch 2019–20 European Rugby Champions Cup Live

Bath vs Ulster Live Stream

Glasgow Warriors vs Sale Live Stream… https://t.co/yuUIp5rW7P","1154429137093681152","Zachary M. Meadows","ZacharyMMeadow1"
"Sat Nov 16 12:52:42 +0000 2019","1195686127979487232","RT @ManUtdMEN: United's academy were the best performing side in the EFL Trophy group stage #mufc https://t.co/pJTMrjk94S","1640837904","Gangsta Gastino","TrafalgarZul"
"Sat Nov 16 12:52:41 +0000 2019","1195686126255783937","@KirkHerbstreit @MBAFootball @e_izzy03 It was a great night for football in Chattanooga. Congrats to MBA and good l… https://t.co/5V9oUaJrHJ","214155965","Swinford Cattle 🇺🇸","david_swinford"
"Sat Nov 16 12:52:42 +0000 2019","1195686128411656194","RT @msais: Football - Varsity
St. Joseph - 20
Carroll Academy - 18","1157702360300478464","Chris Bright","ChrisBright02"
"Sat Nov 16 12:52:41 +0000 2019","1195686126490664961","Totally agree with @barneyronay here. Where else in the early 90’s could one write about Hungarian ultras and end u… https://t.co/RjCmoQqiZu","16073183","Simon Evans","sgevans"
"Sat Nov 16 12:52:42 +0000 2019","1195686129611264000","RT @ClarkeCoBase: 🚨Congrats to @mattwilliiams for signing his NLI to attend Shepherd University to continue his baseball career. #WINGSUP @…","3239417143","Nick Testa","N1cktesta"
"Sat Nov 16 12:52:42 +0000 2019","1195686129019826177","TODAY: Testimony regarding this summer's shooting in Portland; Ionia Planning Commission debates whether to allow a… https://t.co/RGCwEwTQaZ","62819900","Daily News","greenvilledn"
"Sat Nov 16 12:52:43 +0000 2019","1195686131901313024","RT @MesutOzilStats: Throughout his career, Mesut Özil has provided an assist against 113 different nations and clubs. The most by any playe…","259846647","G.H.O.S.T ✌","Pheelrigdewell"
"Sat Nov 16 12:52:43 +0000 2019","1195686132907958274","RT @SheCanPlayUK: To CELEBRATE women’s Football weekend we are giving away a FREE 60minute 121 session with one of our professional coaches…","911259804","Emma Guest","EmmaGregory86"
"Sat Nov 16 12:52:43 +0000 2019","1195686133885218816","You sound like a fool kp got what he deserves we waited for this stump to get muscles then he go to his euro team h… https://t.co/AF7sSVVS9f","1095042439193219079","Hummer","Hummer35763730"
"Sat Nov 16 12:52:44 +0000 2019","1195686135789309958","RT @QuesciBball: Congrats QCSHS Basketball Team !! 

Team 14u :

vs QCA
53 - 44

Great job guys! Keep up the good work! ✌️🏀 https://t.co/6k…","944129724929884161","Cassshh","cassandraustria"
"Sat Nov 16 12:52:44 +0000 2019","1195686136385097728","@MiltonEagles_FB @FutureEagles  This play embodies this team..
1) The excitement of his BROTHERS 
2) The unbelievab… https://t.co/qwFaeL3IjQ","740989285386620928","Adam Clack","coachclack23"
"Sat Nov 16 12:52:44 +0000 2019","1195686137983049728","RT @msais: Football - Varsity
Heritage Academy - 47
Pillow Academy - 14","1157702360300478464","Chris Bright","ChrisBright02"
"Sat Nov 16 12:52:44 +0000 2019","1195686138817720320","BBC Sport - England v Kosovo: Joe Gomez &amp; Jordan Henderson to miss Euro 2020 qualifier https://t.co/wIJ1jamP2k","1151786265139920896","Simon Wilkinson","SimonWi68021840"
"Sat Nov 16 12:52:45 +0000 2019","1195686140088594433","Lmfao football soft as hell. A lot of y’all talking bout “it was 10secs left why tackle him” bc Thats his job. He s… https://t.co/Jj6GfRNWDP","392318560","Matt Boyd","Matt_chup"
"Sat Nov 16 12:52:45 +0000 2019","1195686140549963778","RT @DragonflyJonez: Mason Rudolph gotta retire from the NFL if he seriously takes legal action here. This is football you can't be calling…","306568220","Cole","ColeMFPotts"
"Sat Nov 16 12:52:45 +0000 2019","1195686142147997696","RT @JulienRobineau: Time to « rethink » training strategies to improve COD ability @TomasTF well done, very good speach👍🏼 🏉 ⚽️ 🏀 thanks to…","1027810332943835136","Strength & Conditioning Society (SCS)","S_C_Society"
"Sat Nov 16 12:52:46 +0000 2019","1195686145117569024","RT @_javon23: Eagles Landing vs Henry County 2017👀 https://t.co/SyYT33zTwQ","343098068","bosslife bree ❤️","h8onbree_"
"Sat Nov 16 12:52:46 +0000 2019","1195686146635960321","@Incursioned On a bittersweet note. Three idling coaches spewing fumes out? way past their expiry date may I add, o… https://t.co/qKvsoy4PT3","962681992969162752","Plymouth Argyle Butchers Society.","Dayze_J"
"Sat Nov 16 12:52:46 +0000 2019","1195686147051151360","RAIN RAIN RAIN. Never mind two rugby matches this afternoon. Take care","1372095548","alan bennett","owdben"
"Sat Nov 16 12:52:47 +0000 2019","1195686148003291136","RT @6abcmike: Breaking: As the shooting happens at the Camden/Pleasantville football game. People running, jumping fences, laying on the gr…","1941971174","Tiara👑","t_jprice"
"Sat Nov 16 12:52:47 +0000 2019","1195686148124954625","@Willo290592 @ABrown31_v2 @ABrown31 I don't watch basketball so could never judge.","805005889","Ashley 🏴󠁧󠁢󠁥󠁮󠁧󠁿","AshleySkinner90"
"Sat Nov 16 12:52:47 +0000 2019","1195686148305231872","After a 6-0 week, Lowell attempts to turn a serious corner on the prognostication front. https://t.co/wX2mUfUDdK","35134309","Clemson Sports Talk","ClemsonSports"
"Sat Nov 16 12:52:47 +0000 2019","1195686149911711745","RT @courierjournal: Highlights of DeSales football's district championship win over CAL on Friday night https://t.co/DsF5sfB97l","464218886","Christy Weikert","ChristyWeikert"
"Sat Nov 16 12:52:47 +0000 2019","1195686151501307905","I worked in retail for a big box in Pleasantville in the early 80s for a year. Absolutely dangerous place. Why the… https://t.co/WFRGZve61S","166683827","Harold Levin","PlacementHarold"
"Sat Nov 16 12:52:48 +0000 2019","1195686151782387713","RT @ReeceWaddell15: Kaedric Cobbs ran for 245 yards and five touchdowns on Friday to lead @DentonGuyer_FB past Hebron in the 6A Division II…","1096087767325569025","CoachRobNewton","CoachRobNewton1"
"Sat Nov 16 12:52:48 +0000 2019","1195686154022117376","RT @Jay_UnitedFC: This is why Ole’s isolated him from the team.

He is trying to create this illusion that all of Jose’s guys were the “pro…","439971597","Wacky Bowling on IOS&Android","TerryOlisa"
"Sat Nov 16 12:52:48 +0000 2019","1195686155091685382","RT @SvenComics: Kicking those snowballs finally paid off! Congrats to Finland for qualifying to Euro 2020! https://t.co/nNmnKTE0a3","3988746503","Esa Hakala","_esahakala_"
"Sat Nov 16 12:52:49 +0000 2019","1195686159273353216","RT @cnnbrk: Federal agents were responding Friday night to a reported shooting at a high school football game in New Jersey https://t.co/mH…","634223663","Susan Belanger","BelangerSusan"
"Sat Nov 16 12:52:49 +0000 2019","1195686159508213763","Wow, FOOTBALL games aren’t safe anymore?! Smh","1000585528029470721","UNO","AhmirrRobinson"
"Sat Nov 16 12:52:49 +0000 2019","1195686159529238535","Women's football: Spain's top players to strike this weekend - https://t.co/L6TFJNMQhG","968536139010379781","Without Football Life is Boring","WOFLIB"
"Sat Nov 16 12:52:49 +0000 2019","1195686159923458049","RT @JSZ_Sports: 🏈Shawnee holds off Millville! @SHSrenegadesFB weathers a second half storm from the Thunderbolts to advance to the Group 4…","2773051572","Shawnee HS Athletics","SHSRenegades"
"Sat Nov 16 12:52:50 +0000 2019","1195686160288428033","RT @petalengro: Man, Leicester fans are punching their balls this week. Who rattled their fucking door? Own up. https://t.co/X5TfuDMbfz","1007380599672320001","Matthew Boden","MrMattBoden1997"
"Sat Nov 16 12:52:50 +0000 2019","1195686160372097024","RT @BCCI: ""Our focus has been to take Indian Cricket forward and keep the standards up"" - @imVkohli https://t.co/t6ZU9pgeXY","3236621576","Jeet Raut","jeetraut2000"
"Sat Nov 16 12:52:50 +0000 2019","1195686160753987584","RT @TheRealPCB: A sensational six-wicket haul from @MHasnainPak lifted Pakistan to a 90-run win over Sri Lanka in the ACC #ETAC2019 match p…","2944770948","Ali","ali_rajana"
"Sat Nov 16 12:52:50 +0000 2019","1195686162058371072","Go Bucks🏈","452363784","Foodtastic Mom","foodtasticmom"
"Sat Nov 16 12:52:50 +0000 2019","1195686162993516544","""A club can be a channel of communication for aggression, violence and intolerance. But it can also be a channel fo… https://t.co/KAavUwX2sV","848954442959306752","Rio Pangestu","kakiqidal"
"Sat Nov 16 12:52:50 +0000 2019","1195686163622891520","RT @BBCMOTD: Happy birthday, Paul Scholes - never giving an inch, even when he played in the 11th tier of English football 💥💥💥 
#mufc https…","1397037368","Wakili Julius Maithya","juliusmaithya2"
"Sat Nov 16 12:52:50 +0000 2019","1195686163799040001","RT @BryantJohnson1: Two of the best point guards in college basketball are both in Blacksburg!

@TCOLE_0: 8 Assists PG is 4th in D1
@Wabiss…","232035579","Ken Huelskamp","CardioMaster"
"Sat Nov 16 12:52:50 +0000 2019","1195686164046311425","RT @FEUAdvocate: ICYMI: The Lady Tamaraws capped off its season campaign at third after falling short for a Finals berth against Golden Tig…","908301413050081281","clinsi 🌈","clnscrerrea"
"Sat Nov 16 12:52:51 +0000 2019","1195686164478468098","RT @BCCI: ""Our focus has been to take Indian Cricket forward and keep the standards up"" - @imVkohli https://t.co/t6ZU9pgeXY","4852212853","vignesh Kumarᴺᴷᴾ","iamvigneshhh"
"Sat Nov 16 12:52:51 +0000 2019","1195686166156206081","@RealBillRussell @AnnMeyers @BillWalton @Hoophall @NBA Bill:  I would love to have seen your athleticism on the ten… https://t.co/BeWcYqeL29","35814978","Dan B","BurchTennis"
"Sat Nov 16 12:52:51 +0000 2019","1195686167137734656","RT @davidshapiro61: I’m still haunted by the senseless murder of Isabel Van Coller yesterday morning at 5.40am in Bramley &amp; the indignity h…","246764141","KhoisanX","E46W"
"Sat Nov 16 12:52:51 +0000 2019","1195686167443836929","@UnofficialPund1 @ItaNeps Doesn't always*. Harry Kane in last tournie scored goals but didn't exactly play well. An… https://t.co/xkp0Z6uXPZ","191403224","Jimi - Majority hardly right!","jayjimmy_MUFC"
"Sat Nov 16 12:52:51 +0000 2019","1195686168240828416","RT @msais: Football - Varsity
Indianola Academy - 35
Winona Christian School - 28","1157702360300478464","Chris Bright","ChrisBright02"
"Sat Nov 16 12:52:52 +0000 2019","1195686171688521728","RT @RossJernstrom: Westside Football Team ""Live"" on WOWT6 Sportscast!
@westsidewired @WHS_WarriorFB @ColePayton9 @Westside66 https://t.co/7…","919167190687010817","Amy haberman","ahaberman12"
"Sat Nov 16 12:52:52 +0000 2019","1195686172447662080","@KHerbolsheimer @MSouthFootball it was a blast coaching you ""Freshman"" 😉.  It'll be weird to walk out next year and… https://t.co/d0JXFtTQuF","430210072","Alec Barr","msfb_coach"
"Sat Nov 16 12:52:53 +0000 2019","1195686173605351425","Good luck to the girls basketball team today against Delphi🏀🏀🏀","766221342765092864","TL Roadies","TLRoadies"
"Sat Nov 16 12:52:53 +0000 2019","1195686175991910400","RT @ManUtd_HQ: Lets just pretend Liverpool fans didn't boo Evra when Suarez racially abused him. I'd say supporting a racist is lower https…","913690043834920961","Rosh","rsooriah17"
"Sat Nov 16 12:52:54 +0000 2019","1195686176918851585","3 weeks without football, looks like it could be another few more 🤯😕👶🏼","1037845627","Scott Taylor","ScottTaylor1294"
"Sat Nov 16 12:52:53 +0000 2019","1195686175723458566","UK Football Scouting - ‘Scouting talented footballers throughout the UK’ #ukfootballscouting #footballtrials… https://t.co/e8vZyvwS7d","27858194","UK Football Scouting","ukfootyscouts"
"Sat Nov 16 12:52:54 +0000 2019","1195686178978193408","hunting and football all day, couldn't ask for much more 💕","315995479","Ciara Sundermann","Ciiaaarra"
"Sat Nov 16 12:52:55 +0000 2019","1195686181276725248","@CAPTAlNHO @AlanBen03732574 @paulo_ofisyel @CFCBrian_ Don’t worry. I’ve never kicked a ball in my life according to… https://t.co/UCcgAfcEcc","2940748708","James","FtblJames_"
"Sat Nov 16 12:52:55 +0000 2019","1195686182681640960","RT @BaseballBros: Mike Trout will go down as the greatest baseball player ever https://t.co/mN06SzYObw","880132723641262080","AZ RedHawks","AzRedhawks"
"Sat Nov 16 12:52:55 +0000 2019","1195686183076020224","RT @Jim_Estep1: It has been 2847 days since Pitt last beat WVU in either football or men’s basketball. 

And counting.","373023688","Dan Jones","wvu_jones"
"Sat Nov 16 12:52:55 +0000 2019","1195686182614638592","European Rugby Champions Cup Live

Bath vs Ulster Live 

Glasgow Warriors vs Sale Live

Watch Live&gt;&gt;… https://t.co/Eu2UiniUWb","1140236449284935680","Charles","Charles36751607"
"Sat Nov 16 12:52:55 +0000 2019","1195686184158138368","dont put this on levy. levy is a tight fist bast**d, we all know that. But levy didnt pick a combo duo of off form… https://t.co/mpTxzAneM7","817407484444942337","Benji 04🌹","kylehotspurs"
"Sat Nov 16 12:52:55 +0000 2019","1195686184451751936","RT @ToneOzMia: LeBron went to LA for high school basketball reasons https://t.co/iYPUC6EMiG","345519675","JP","AwfulTakes"
"Sat Nov 16 12:52:55 +0000 2019","1195686185030635520","RT @VickiHodges_tel: Big weekend coming up in the Women’s Super League and we have eight pages previewing the action in tomorrow’s Telegrap…","203006971","Kelly Simmons","KellySimmo1"
"Sat Nov 16 12:52:55 +0000 2019","1195686185198338048","I remember fist fights after rival High School Football games. West Catholic vs Bartram. Etc. is it Guns or parenting?","229298065","John Cooke","CookeCapeMay"
"Sat Nov 16 12:52:56 +0000 2019","1195686185571500032","I hope we see at least one Day-Night Test every home season, with different major venues getting to host the matche… https://t.co/4TYFhHwmxp","335486716","Shrikant Shankar","Shrikant_23"
"Sat Nov 16 12:52:56 +0000 2019","1195686188897751040","If anyone’s at a loose end in north London...","231984702","Capital Canaries","CapitalCanaries"
"Sat Nov 16 12:52:56 +0000 2019","1195686189212164097","RT @4a_of: Good morning #Resisters! I hope you all have a fantastic weekend. No plans here, football and lists all day! Anyone else feel th…","805850200682086400","Scott A Tucek","Scoootters"
"Sat Nov 16 12:52:57 +0000 2019","1195686189568856066","RT @FSPTCRecruiting: Congratulations to 2020 MIF / RHP - Chrys Hawkins on his Commitment to Play College Baseball at Berry College! 

#Foun…","2853507569","Jerid Stokes","jaystokes316"
"Sat Nov 16 12:52:57 +0000 2019","1195686189551898625","RT @BCCI: ""Our focus has been to take Indian Cricket forward and keep the standards up"" - @imVkohli https://t.co/t6ZU9pgeXY","917077797541109762","Madhan Kumar","MadhanK26957484"
"Sat Nov 16 12:52:57 +0000 2019","1195686190235766785","Huge congrats to Rugby Academy Ireland graduate Gauthier Petit making his international debut today!!!
Glad to have… https://t.co/S7zgbcESRh","983095451095371776","Rugby Academy Ireland","academy_ireland"
"Sat Nov 16 12:52:58 +0000 2019","1195686193796702208","Future of football --&gt; Youth programs continued decline re:safety, college players all paid, Pros play 2 hand touch… https://t.co/1DA0R1hHju","1554584898","Jacob Mayer","BigJakeEatSteak"
"Sat Nov 16 12:52:58 +0000 2019","1195686194706825222","RT @GayTinderApp: Gave him D after Soccer practice... 🍆🍆🍆⚽️⚽️⚽️ https://t.co/kpmx1nyoms","932812842692161538","Cerdaco Versatil","ChicoVersatil5"
"Sat Nov 16 12:52:58 +0000 2019","1195686195214209024","RT @alpredyy: CONGRATULATIONS PNS BOYS VOLLEYBALL TEAM CITYMEET CHAMPIONS!
3-PEAT IS REAL 💚💚💚","777487686458150912","𝓐𝓷𝓰𝓮𝓵𝓲𝓬𝓪","_maealejo"
"Sat Nov 16 12:52:56 +0000 2019","1195686189145174017","yall lost yall damn minds frfr 🤣","498307325","Nate","Nate_TooLive"
"Sat Nov 16 12:52:58 +0000 2019","1195686196644601856","Thank you for taking care of our athletes. 💪 #TeamSISD","3189254444","Edgar Ponce","EPonce_EHS"
"Sat Nov 16 12:52:58 +0000 2019","1195686197827256320","RT @BCCI: ""Our focus has been to take Indian Cricket forward and keep the standards up"" - @imVkohli https://t.co/t6ZU9pgeXY","772727427520991232","Pranjal","Pranjal_one8"
"Sat Nov 16 12:52:59 +0000 2019","1195686198129430529","RT @RachelBaribeau: I would have gladly commented on this story, @DanWolken.Did u not want to know abt the good/the growth? Did u not want…","29775692","Janna Abraham","SportsPundette"
"Sat Nov 16 12:52:59 +0000 2019","1195686199446425602","RT @ClarkeCoBase: 🚨Congrats to @RyMil11  who committed today to play baseball at @EMUbaseball1 @AthleticsCCHS  #WINGSUP https://t.co/RUKEwY…","3239417143","Nick Testa","N1cktesta"
"Sat Nov 16 12:52:59 +0000 2019","1195686199458844678","RT @Thejuly23rdd: @sachin_rt Our home of cricket won't be just a ground onwards. It has been blessed by THE GOD today and becomes a holy sh…","877154984629895168","Prijith R ᴹᵃᵐᵃⁿᵍᵃᵐ ᴼⁿ ᴰᵉᶜ ¹²","RPrijith"
"Sat Nov 16 12:52:59 +0000 2019","1195686200331374593","RT @30SecFights: Wrestler vs Football player https://t.co/7smjD3i0Jv","1027653679996919809","Road Runner","batman030400"
"Sat Nov 16 12:52:59 +0000 2019","1195686201346461696","@Mickeyo453 @MCFCMW @VincentKompany Worse, he doesn't take them seriously because his football club was hijacked as… https://t.co/u4i1w3SQo5","242759237","Ewan MacKenna","EwanMacKenna"
"Sat Nov 16 12:52:59 +0000 2019","1195686201572892672","l love this girl soooooo much! She wanted to do her 1st grade expert project on basketball without dad saying anyth… https://t.co/8kqUuC76LZ","1684333458","Coach Ross","CCDSCoachRoss"
"Sat Nov 16 12:53:00 +0000 2019","1195686203565232128","RT @Saj_PakPassion: #OnThisDay 1971. The birth of the brilliant Waqar Younis, the bowler who with Wasim Akram took reverse-swing to a new l…","2821327810","Umar Sharif","_umarsharif"
"Sat Nov 16 12:53:00 +0000 2019","1195686205188276225","So done with cricket for the year can't stand having migraines and an aching body after 6+ hours in the sun on one of my only days off","1595918995","Saiyanz","elsaiyanz"
"Sat Nov 16 12:53:01 +0000 2019","1195686207092613120","RT @SmthCldDubies: “Smokey The Loudpack” the tennis playing Lb of stank. 
He’s a representation of my older brother Dubie and all the stuff…","304848363","Kwam","__kwam"
"Sat Nov 16 12:53:01 +0000 2019","1195686209609031680","@kezincanberra @ScottMorrisonMP @LiberalAus It’s ok, we have him...he’s safe, drinking Long Island Iced Teas and gi… https://t.co/rMXg0kueqr","1195629479931994113","TheQuietAustralian","TheQuietAustra3"
"Sat Nov 16 12:53:02 +0000 2019","1195686210586456064","@PeterVecsey1 @mcraefried Whoa! Really!? This is (another) one I’d love to talk to about over a few drinks, man. We… https://t.co/plX59KDNnk","2860925554","Dr. Basketball","Basketball_MD"
"Sat Nov 16 12:53:02 +0000 2019","1195686210837995521","RT @VSportsUST: Thirdy Ravena dropped a season-high 32 points to lead the Ateneo Blue Eagles to a 91-77 beatdown of the UST Growling Tigers…","2331810306","$haynenanigan","rnzllshynpcr"
"Sat Nov 16 12:53:02 +0000 2019","1195686212155199500","RT @BBCOne: England stars &amp; @MarkWright_ got some football tips from @amputeefootball. ⚽️

Who was best - @MarcusRashford @HKane or @sterli…","866577650231410689","Order for your Authentic jersey for a cool price","LawrenceZowadah"
"Sat Nov 16 12:53:02 +0000 2019","1195686213954473984","RT @LSUfootball: #LSU-Alabama was the most tweeted about regular season game in college football! https://t.co/X2MA8JBHuW","456125634","Patrick Soileau","PatSoileau"
